date,ETH,BNB,ADA,SUI,TRX,APT,SOL,AVAX,NEAR,TIA,DOT,ATOM
2022-03-17,338191159230.0,65602475113.0,26901053918.0,,6188457108.0,,28682465257.0,21082828152.0,7091247533.0,,20589522112.0,8251573197.0
2022-03-18,354398513426.0,66706410877.0,27332133777.0,,6241170814.0,,28828260617.0,22973887764.0,7474233641.0,,20815872665.0,8336910358.0
2022-03-19,353695237644.0,67351496620.0,28920789513.0,,6299858861.0,,29644932455.0,24275796913.0,7420960068.0,,21386868932.0,8347249547.0
2022-03-20,344549978208.0,65888095868.0,28243144172.0,,6240537658.0,,28482113710.0,23027094120.0,7010940399.0,,20465261767.0,8072691852.0
2022-03-21,350542904411.0,66835559850.0,29084402573.0,,6286012995.0,,28560643290.0,23396430471.0,7166888354.0,,20667430869.0,8138833384.0
2022-03-22,361807664719.0,68341374850.0,31393018763.0,,6431673400.0,,29509121013.0,23008739109.0,7380699555.0,,21978000281.0,8201135250.0
2022-03-23,360161721429.0,68173482729.0,34267954221.0,,6479509774.0,,30031522811.0,22716221518.0,8094903734.0,,22920315273.0,8110567469.0
2022-03-24,372334260440.0,69505539684.0,36966127507.0,,6659193249.0,,32954609811.0,23357612719.0,8595165535.0,,23212125100.0,8489047256.0
2022-03-25,373126204961.0,69205841464.0,35284252814.0,,6561682235.0,,31961988775.0,22283813473.0,8119773246.0,,22632230943.0,8222904790.0
2022-03-26,376665081984.0,69743639620.0,36743217465.0,,6621246054.0,,33164874843.0,22991945338.0,8398472004.0,,22856245696.0,8344303697.0
2022-03-27,392227291280.0,71770858173.0,37381887123.0,,6996638064.0,,34116096527.0,23504556103.0,8577206566.0,,24025587481.0,8536921545.0
2022-03-28,404855368088.0,73009621015.0,38385325119.0,,7139384821.0,,35746294878.0,24693571134.0,8548183033.0,,24754419341.0,8896339262.0
2022-03-29,405798198472.0,72790261067.0,37821252129.0,,7002850902.0,,36146728110.0,24453148928.0,9298599017.0,,24301064181.0,8701154208.0
2022-03-30,407263034276.0,74395303839.0,38234069984.0,,7312074207.0,,39071756124.0,25788561709.0,9222302094.0,,24687305035.0,8812827007.0
2022-03-31,395145773113.0,72241063765.0,37124295694.0,,7602388821.0,,40429205058.0,25641148198.0,8864975746.0,,23634441811.0,8429572217.0
2022-04-01,414598394733.0,74767044556.0,37475067630.0,,7586464869.0,,44612335465.0,26145860662.0,9512474275.0,,24292799726.0,8612994261.0
2022-04-02,418641861355.0,74417891935.0,37521941822.0,,7512774260.0,,44587381593.0,26249438088.0,10025919115.0,,25609526068.0,9381200077.0
2022-04-03,424148795069.0,75653563840.0,38097660399.0,,7424085887.0,,44809009917.0,26309034743.0,10804556621.0,,25629465310.0,9448823904.0
2022-04-04,422361163168.0,75010531925.0,38567974864.0,,7184000792.0,,42726804586.0,25358318229.0,11385963720.0,,24783001267.0,9088481672.0
2022-04-05,415373138458.0,75694399748.0,38143256760.0,,7119641889.0,,42166633354.0,24752359873.0,10804172177.0,,24472309602.0,8673795176.0
2022-04-06,388150203856.0,71719587098.0,35075600081.0,,6533444088.0,,38266665409.0,22834338658.0,10688602807.0,,22254192740.0,8048178902.0
2022-04-07,387706219002.0,73307399993.0,34871971775.0,,6523850649.0,,38314566054.0,23342849494.0,10836244447.0,,22408170732.0,8030397450.0
2022-04-08,388192838774.0,71705419629.0,33500739908.0,,6427311215.0,,36685157581.0,22831428696.0,11637200985.0,,21744597755.0,7990934971.0
2022-04-09,390435147276.0,71089253405.0,33195045332.0,,6450488585.0,,36259030400.0,22405171770.0,11117700357.0,,21561282737.0,7912037358.0
2022-04-10,394323568777.0,71432543418.0,33947964786.0,,6454127706.0,,37118876926.0,22482432565.0,10962015903.0,,21907104268.0,7874570002.0
2022-04-11,358060206553.0,66109026197.0,29631170681.0,,5910406588.0,,32424316609.0,19612360306.0,10355579291.0,,18917955249.0,6920129002.0
2022-04-12,362389823445.0,69417266164.0,30378015504.0,,6073328274.0,,33673240564.0,20297388370.0,10676219057.0,,19367117500.0,7193430801.0
2022-04-13,374038170010.0,71054661470.0,31099389619.0,,6241881019.0,,34230197337.0,21382086122.0,11177829363.0,,20026693643.0,7273638910.0
2022-04-14,363745000913.0,69946784958.0,30109702668.0,,6117070181.0,,33068446242.0,20769529076.0,10926298479.0,,19700472762.0,7035959897.0
2022-04-15,365415771011.0,70117086170.0,30613266450.0,,6304499444.0,,33626102212.0,20674651827.0,10698281797.0,,20215806221.0,7061492913.0
2022-04-16,369844317415.0,70363079746.0,30535486546.0,,6319010435.0,,34220160090.0,20961956587.0,10771177919.0,,20539112530.0,7108690148.0
2022-04-17,367404468429.0,69601568896.0,30141542512.0,,6243616761.0,,34155835899.0,20694523937.0,10932057901.0,,20119460204.0,7020291896.0
2022-04-18,366763194539.0,70087403994.0,29939733382.0,,6244872811.0,,33928622314.0,20834392710.0,10970869713.0,,20118334863.0,6981409840.0
2022-04-19,373232553838.0,70766633912.0,30417165109.0,,6434850418.0,,35758283784.0,21347247354.0,11472368188.0,,20868508205.0,7174699582.0
2022-04-20,371559128292.0,70543291833.0,30204524532.0,,6358808712.0,,35708435691.0,21093169561.0,11299669806.0,,21108750580.0,7115736010.0
2022-04-21,361707266653.0,68303863169.0,29107336032.0,,7326395431.0,,33915888159.0,20216095870.0,10424917055.0,,20399064236.0,6840211181.0
2022-04-22,355538363790.0,68496160362.0,28983826019.0,,6858026379.0,,33527126092.0,19860263884.0,10399224826.0,,20243189271.0,6727111584.0
2022-04-23,357707183865.0,68314193120.0,28875714250.0,,6962681499.0,,34068164388.0,19810224097.0,10621953687.0,,21087336258.0,6820864485.0
2022-04-24,354496911592.0,67446420610.0,28473371175.0,,6722875191.0,,33329182274.0,19382295381.0,10313663652.0,,20274455487.0,6559662981.0
2022-04-25,363064803621.0,67800262024.0,28749387335.0,,6577591941.0,,33411188863.0,19375504871.0,9720623239.0,,19980957408.0,6450808551.0
2022-04-26,342426807055.0,65136375710.0,26906724673.0,,6374787884.0,,32485109145.0,18693393432.0,8958899220.0,,18721563032.0,6030929867.0
2022-04-27,348108287845.0,65738033144.0,27042725497.0,,6411906409.0,,32930525612.0,18750879183.0,8646323388.0,,18817937970.0,6337026791.0
2022-04-28,353595663805.0,68226844197.0,27152256906.0,,6454556890.0,,32734254381.0,18070127855.0,8464686406.0,,18832796144.0,6067731668.0
2022-04-29,339237182477.0,66124770397.0,25844748368.0,,6426959654.0,,31390505040.0,16985531566.0,7627148629.0,,17808864261.0,5708597694.0
2022-04-30,336631346919.0,65154384159.0,24818366668.0,,6504416377.0,,29662301448.0,15470102486.0,7212370519.0,,16943329107.0,5369246448.0
2022-05-01,339894903408.0,65477100952.0,25114287341.0,,7123842543.0,,29837484057.0,15794155756.0,7924709610.0,,16883050733.0,5284293795.0
2022-05-02,346156585849.0,65541910257.0,25189569481.0,,6858936478.0,,29467571758.0,16355098079.0,8033535078.0,,16752118240.0,5274539297.0
2022-05-03,336531686546.0,64468806250.0,24670335461.0,,7122404094.0,,28815538847.0,15953065616.0,7842071237.0,,16345609641.0,5157665461.0
2022-05-04,354597898864.0,67691592240.0,28494489424.0,,8429445179.0,,30772364601.0,17945845151.0,8679528708.0,,17974681540.0,5780417825.0
2022-05-05,331332369699.0,63577343616.0,25503923244.0,,7509499997.0,,28323732259.0,15945184982.0,7612552657.0,,16111749887.0,5255266249.0
2022-05-06,325591690302.0,64067297441.0,26528056920.0,,8666432006.0,,27466024357.0,15292006367.0,7323760630.0,,15895161893.0,5202343639.0
2022-05-07,318507002607.0,61784293795.0,25985412008.0,,8230725836.0,,26613373714.0,14886078852.0,7026903885.0,,15320390020.0,4824159808.0
2022-05-08,307055426966.0,60203445640.0,25467087201.0,,8602037840.0,,25504071181.0,14096205136.0,7485355565.0,,14937236759.0,4692540976.0
2022-05-09,275908032648.0,51811273251.0,21391792769.0,,7435383186.0,,22323404228.0,11945896071.0,6830564911.0,,12423915271.0,4012359575.0
2022-05-10,277302203686.0,52622840741.0,20991559829.0,,7442771554.0,,21894831560.0,11710634816.0,6387108373.0,,12283579499.0,3906842579.0
2022-05-11,250168120013.0,44475852348.0,16938551697.0,,6981355680.0,,15254497676.0,7959731760.0,4287760894.0,,9740921016.0,3030690043.0
2022-05-12,230423753627.0,44675751488.0,15555067626.0,,6559969328.0,,14494222734.0,7756963063.0,4218482071.0,,9244069847.0,2690555434.0
2022-05-13,250492057386.0,50382015282.0,19545957860.0,,7077051769.0,,16977798529.0,9238219974.0,5130309185.0,,11260930504.0,3212183192.0
2022-05-14,245543643849.0,48826562851.0,17952863998.0,,7090755416.0,,17249274525.0,8887897712.0,4464409544.0,,12492200451.0,3127020166.0
2022-05-15,260199030467.0,52314411440.0,20111934286.0,,7090799268.0,,19466710847.0,9897896544.0,5017259984.0,,13031372956.0,3582701682.0
2022-05-16,247333996534.0,50599996789.0,19295698926.0,,6855836299.0,,18582794945.0,9109099837.0,4664593674.0,,12152835316.0,3324410074.0
2022-05-17,252679207850.0,51398618742.0,19598812650.0,,7107274122.0,,19123116852.0,9202614458.0,4552896392.0,,12380423447.0,3374441604.0
2022-05-18,236326198869.0,49381790749.0,17729269439.0,,6968497575.0,,17130419720.0,8212553725.0,4184166240.0,,10921958706.0,3019521340.0
2022-05-19,242287215249.0,51245527800.0,17880021220.0,,7184445515.0,,17635531073.0,8082173033.0,4141600071.0,,11182933358.0,3126282045.0
2022-05-20,237614651339.0,50952946482.0,17589365835.0,,6942131094.0,,16950497273.0,7838745646.0,4007920195.0,,10832693171.0,3271113089.0
2022-05-21,238449201721.0,52497031946.0,17779823833.0,,7161259247.0,,16899338771.0,7909902842.0,4097633560.0,,11040152137.0,3188007145.0
2022-05-22,245477621777.0,53576580170.0,18267687803.0,,7446958294.0,,17732179114.0,8455863408.0,4320404587.0,,11256780987.0,3346349345.0
2022-05-23,240564555317.0,54500586018.0,17649139350.0,,7615839929.0,,16976561533.0,8007745231.0,4165817198.0,,11350768519.0,3330058818.0
2022-05-24,239804771208.0,55250910425.0,17583984707.0,,7680257418.0,,16824883336.0,7864548763.0,4111328586.0,,11343986346.0,3234018957.0
2022-05-25,237959871080.0,55322713536.0,17512851147.0,,8054951566.0,,16525649020.0,7498409919.0,4040483213.0,,11153087552.0,3166205934.0
2022-05-26,221894957418.0,52419505367.0,16388334957.0,,7722216300.0,,15100598739.0,6617108101.0,3746395874.0,,10464837465.0,2844121656.0
2022-05-27,210911424050.0,50919775485.0,15557452323.0,,7464073089.0,,14141179479.0,6186039593.0,3363712671.0,,10373677705.0,2758461036.0
2022-05-28,215859283669.0,51800924906.0,15706972447.0,,7625605621.0,,14883806338.0,6745660007.0,3454729857.0,,10720084590.0,2746990779.0
2022-05-29,217986871973.0,51098477047.0,16052686863.0,,7546268081.0,,15132536952.0,6993396688.0,3599487143.0,,11015061502.0,2783401957.0
2022-05-30,239928383788.0,53896829294.0,18894004948.0,,7852144283.0,,16042673885.0,7489546463.0,3977553016.0,,11744629029.0,3055164659.0
2022-05-31,235837543051.0,53800848191.0,20666135838.0,,7710395083.0,,15533605059.0,7159286957.0,4138141831.0,,11719388514.0,2989346105.0
2022-06-01,217745085458.0,50264229958.0,18423580913.0,,7836462180.0,,13728160359.0,6442704245.0,3726575093.0,,10509894674.0,2713516583.0
2022-06-02,221465868328.0,50195940510.0,19757816856.0,,7857673664.0,,13880003548.0,6907513683.0,3919059529.0,,11154896142.0,2818264849.0
2022-06-03,216835197124.0,48875201945.0,19447729404.0,,7654060680.0,,13149546114.0,6557741385.0,3775347573.0,,10610550100.0,2728312315.0
2022-06-04,217875954506.0,49170273994.0,19167813406.0,,7527235643.0,,13171255914.0,6759182959.0,3780875552.0,,10618973585.0,2707806590.0
2022-06-05,220147904886.0,49213887531.0,19425635749.0,,7652734335.0,,13518800159.0,7011771134.0,3836449723.0,,10610123529.0,2737062331.0
2022-06-06,226900058271.0,48587199671.0,20817620567.0,,7636632455.0,,14617625808.0,7342772240.0,3875406031.0,,10688198550.0,2768417270.0
2022-06-07,223367155206.0,47712438259.0,21128063207.0,,7654848993.0,,13791352583.0,7102323829.0,3753836280.0,,10479526243.0,2691791157.0
2022-06-08,218796504225.0,47328831385.0,22097379824.0,,7543909294.0,,13402800761.0,6849949016.0,3662997958.0,,10191750364.0,2602226619.0
2022-06-09,217543937319.0,47335013541.0,21453197896.0,,7541236095.0,,13677402508.0,6864192581.0,3601640602.0,,10372411665.0,2582952603.0
2022-06-10,203817546237.0,46865705202.0,19823172691.0,,7385073288.0,,12967279454.0,6364228495.0,3241498639.0,,9844352982.0,2421969322.0
2022-06-11,187021933897.0,44411540349.0,19115210547.0,,7062109602.0,,11766531960.0,5734364788.0,2949209721.0,,9157514435.0,2234900133.0
2022-06-12,177719112075.0,42606815101.0,17370841324.0,,7078979217.0,,10907184207.0,5107598866.0,2749381597.0,,8614398075.0,2151632955.0
2022-06-13,149282335384.0,36862526399.0,16049347951.0,,5892372006.0,,9640167551.0,4518575481.0,2464806970.0,,7948598227.0,1872373789.0
2022-06-14,141888608990.0,35368589326.0,15802403417.0,,5057241166.0,,9722030617.0,4423527113.0,2324934590.0,,7997796343.0,1806686778.0
2022-06-15,150839091945.0,37485799499.0,18132300625.0,,5858796208.0,,11679278716.0,5051221170.0,2597602495.0,,9298362002.0,2122125023.0
2022-06-16,141125811084.0,36340080127.0,17069057179.0,,5632402618.0,,11143016266.0,4763149386.0,2481082720.0,,8835298089.0,2016776997.0
2022-06-17,131573303499.0,35317103285.0,16621763961.0,,5580111187.0,,10760615276.0,4555769033.0,2403541356.0,,8278843990.0,1894722107.0
2022-06-18,114938111901.0,31721783067.0,15244171949.0,,5659367732.0,,10135166573.0,4104222806.0,2220059796.0,,7919227596.0,1778993911.0
2022-06-19,137071640458.0,34837648639.0,16215832404.0,,5686375660.0,,11753065544.0,4518568811.0,2342671560.0,,8363304508.0,1969524687.0
2022-06-20,133190792381.0,34908583176.0,16343939144.0,,5606110374.0,,11736991748.0,4690394993.0,2391799048.0,,8624692431.0,1947388392.0
2022-06-21,136764739914.0,36067640066.0,16249916743.0,,6023598508.0,,12405382348.0,4774972279.0,2515568594.0,,8749035761.0,2007258835.0
2022-06-22,128509426633.0,35221097861.0,15676669505.0,,5869073940.0,,11945678747.0,4617203966.0,2390839826.0,,8467181048.0,2119592940.0
2022-06-23,136754637887.0,37056999870.0,16058217416.0,,5835337493.0,,12868610585.0,5073998582.0,2523386392.0,,8645262679.0,2354462578.0
2022-06-24,149318903789.0,39432052903.0,17138141326.0,,6153432120.0,,14498840581.0,5836548896.0,2864034957.0,,9246471632.0,2431332918.0
2022-06-25,151309927196.0,39114341074.0,16909275336.0,,6010618814.0,,14448397474.0,6027593154.0,3018458824.0,,9160297153.0,2506901242.0
2022-06-26,149989775070.0,38977806970.0,17032275219.0,,6072496545.0,,13950522534.0,5804657102.0,2848825409.0,,9154037152.0,2470605135.0
2022-06-27,145881111632.0,38270510613.0,16565834499.0,,6256791653.0,,13241067245.0,5479516033.0,2704861621.0,,8789153875.0,2339698071.0
2022-06-28,141349230627.0,37850682980.0,16123771549.0,,6208361318.0,,12328985329.0,5271851250.0,2508934425.0,,8422588506.0,2181599804.0
2022-06-29,135226261741.0,36213154023.0,15897566054.0,,6036546933.0,,11732812270.0,5033403368.0,2546899104.0,,8031915795.0,2160141758.0
2022-06-30,124221710324.0,34637541400.0,14986620083.0,,5850283889.0,,10940480677.0,4599211925.0,2336015980.0,,7641494224.0,2097622976.0
2022-07-01,127611718542.0,35596838391.0,15242264731.0,,6029306675.0,,11334142542.0,4619909199.0,2453883403.0,,7684113651.0,2385430160.0
2022-07-02,128359239854.0,35832322153.0,15549446931.0,,6027576606.0,,11597340856.0,4679695710.0,2435345165.0,,7769759294.0,2391009154.0
2022-07-03,128600444572.0,35784455414.0,15479016336.0,,6093685673.0,,11467528736.0,4673947758.0,2415507695.0,,7755846099.0,2392218436.0
2022-07-04,135617190146.0,37317745446.0,15669873307.0,,6202952248.0,,12348603618.0,5003248587.0,2534800329.0,,7984332939.0,2563337305.0
2022-07-05,137688315238.0,37941485444.0,15543486607.0,,6347232554.0,,12409095999.0,5200868111.0,2523573614.0,,7778291210.0,2665277854.0
2022-07-06,140103334130.0,38912152320.0,15634173639.0,,6253896842.0,,12532067884.0,5389401018.0,2560609504.0,,7820893823.0,2613434613.0
2022-07-07,148025517940.0,39572062610.0,16103560171.0,,6336362571.0,,13221328291.0,5728485480.0,2695422616.0,,8209016665.0,2740614203.0
2022-07-08,147813809688.0,39618007365.0,15913772480.0,,6411270566.0,,13308525672.0,5677470204.0,2647657721.0,,8021919139.0,2662238233.0
2022-07-09,146219494996.0,39815909984.0,16311315863.0,,6488213404.0,,13259775217.0,5693166687.0,2793796490.0,,8239379877.0,2667792093.0
